x,y,z,datetime
-1.7029328287606433,-1.9254737998596148,-1.7553025910214546,2019-07-03 20:39:29.622308
0.037415692617572556,-0.9862971892452772,0.10364085818048646,2019-07-03 20:39:29.824066
0.03595080416272469,-0.9856257820368053,0.10431226538895841,2019-07-03 20:39:30.025772
0.03857539597766045,-0.9855037079989013,0.10412915433210242,2019-07-03 20:39:30.228824
0.03631702627643666,-0.9858699301126133,0.10596026490066225,2019-07-03 20:39:30.431790
0.03674428540910062,-0.9864803003021333,0.10425122837000642,2019-07-03 20:39:30.634705
0.03607287820062868,-0.9868465224158453,0.10357982116153447,2019-07-03 20:39:30.837685
0.03430280465102085,-0.9859309671315653,0.10510574663533433,2019-07-03 20:39:31.040729
0.03503524887844478,-0.9855647450178533,0.10260322885830256,2019-07-03 20:39:31.243730
0.036500137333292645,-0.9859309671315653,0.10559404278695028,2019-07-03 20:39:31.446759
0.03625598925748467,-0.9857478560747093,0.10620441297647024,2019-07-03 20:39:31.649713
0.038636432996612444,-0.9855647450178533,0.10357982116153447,2019-07-03 20:39:31.852881
0.0358897671437727,-0.9859309671315653,0.10248115482039857,2019-07-03 20:39:32.055933
0.036500137333292645,-0.9868465224158453,0.10400708029419843,2019-07-03 20:39:32.259181
0.037659840693380534,-0.9853205969420453,0.10278633991515855,2019-07-03 20:39:32.462363
0.03521835993530076,-0.9882503738517411,0.10419019135105441,2019-07-03 20:39:32.665387
0.03619495223853267,-0.9871517075106052,0.10480056154057436,2019-07-03 20:39:32.868375
0.03723258156071658,-0.9861751152073732,0.10278633991515855,2019-07-03 20:39:33.071284
0.03723258156071658,-0.9862971892452772,0.10510574663533433,2019-07-03 20:39:33.274434
0.03704947050386059,-0.9851985229041413,0.10400708029419843,2019-07-03 20:39:33.477402
0.03576769310586871,-0.9859920041505172,0.10467848750267036,2019-07-03 20:39:33.680263
0.03674428540910062,-0.9862971892452772,0.10339671010467849,2019-07-03 20:39:33.883156
0.036805322428052616,-0.9871517075106052,0.10577715384380627,2019-07-03 20:39:34.086200
0.03729361857966857,-0.9871517075106052,0.10492263557847835,2019-07-03 20:39:34.289157
0.035828730124820705,-0.9853816339609973,0.10504470961638233,2019-07-03 20:39:34.492040
0.03558458204901273,-0.9870906704916532,0.1032135990478225,2019-07-03 20:39:34.695155
0.0369273964659566,-0.9857478560747093,0.10559404278695028,2019-07-03 20:39:34.898171
0.03424176763206885,-0.9862361522263252,0.10657063509018219,2019-07-03 20:39:35.101110
0.03814813684499649,-0.9867244483779413,0.10602130191961424,2019-07-03 20:39:35.304145
0.034852137821588795,-0.9859309671315653,0.10553300576799829,2019-07-03 20:39:35.507100
0.03576769310586871,-0.9851374858851893,0.10657063509018219,2019-07-03 20:39:35.709984
0.037659840693380534,-0.9861140781884212,0.10254219183935057,2019-07-03 20:39:35.912867
0.03619495223853267,-0.9860530411694692,0.10449537644581439,2019-07-03 20:39:36.115761
0.03619495223853267,-0.9852595599230933,0.10412915433210242,2019-07-03 20:39:36.318921
0.03595080416272469,-0.9858699301126133,0.10400708029419843,2019-07-03 20:39:36.521898
0.03717154454176458,-0.9857478560747093,0.10534989471114231,2019-07-03 20:39:36.724810
0.03564561906796472,-0.9850764488662374,0.1054109317300943,2019-07-03 20:39:36.927704
0.036439100314340646,-0.9852595599230933,0.10455641346476638,2019-07-03 20:39:37.130622
0.037781914731284526,-0.9856257820368053,0.10528885769219032,2019-07-03 20:39:37.333519
0.03607287820062868,-0.9866634113589893,0.10492263557847835,2019-07-03 20:39:37.536519
0.03723258156071658,-0.9856868190557573,0.10388500625629445,2019-07-03 20:39:37.739635
0.04693746757408368,-0.9870296334727012,0.09741508224738304,2019-07-03 20:39:37.942635
0.035462508011108736,-0.9864803003021333,0.1065095980712302,2019-07-03 20:39:38.145575
0.035157322916348765,-0.9848933378093814,0.10565507980590227,2019-07-03 20:39:38.348493
0.03686635944700461,-0.9860530411694692,0.10583819086275827,2019-07-03 20:39:38.551366
0.036500137333292645,-0.9869685964537492,0.10382396923734245,2019-07-03 20:39:38.754237
0.03436384166997284,-0.9880062257759331,0.10602130191961424,2019-07-03 20:39:38.957149
0.0369273964659566,-0.9844050416577654,0.10461745048371837,2019-07-03 20:39:39.160312
0.03955198828089236,-0.9876400036622212,0.10681478316599018,2019-07-03 20:39:39.363309
0.03814813684499649,-0.9848323007904294,0.10577715384380627,2019-07-03 20:39:39.566318
0.037659840693380534,-0.9853816339609973,0.10303048799096652,2019-07-03 20:39:39.769212
0.03674428540910062,-0.9856257820368053,0.1032746360667745,2019-07-03 20:39:39.972091
0.09814752647480697,-0.999603259376812,0.07318338572344127,2019-07-03 20:39:40.174956
-0.42432935575426495,-0.6766563921018097,0.4307992797631764,2019-07-03 20:39:40.377838
0.027954954680013428,-0.9726859340189825,0.13830988494521929,2019-07-03 20:39:40.580744
0.03442487868892483,-0.9864192632831813,0.10608233893856624,2019-07-03 20:39:40.783860
0.03466902676473281,-0.9858088930936613,0.1054719687490463,2019-07-03 20:39:40.986902
0.03393658253730888,-0.9864803003021333,0.10412915433210242,2019-07-03 20:39:41.189837
0.03527939695425276,-0.9851374858851893,0.10351878414258248,2019-07-03 20:39:41.392769
0.03576769310586871,-0.9839167455061495,0.10455641346476638,2019-07-03 20:39:41.595676
0.03302102725302896,-0.9859309671315653,0.10742515335551012,2019-07-03 20:39:41.798605
0.03332621234778894,-0.9862971892452772,0.10370189519943845,2019-07-03 20:39:42.001482
0.03491317484054079,-0.9859309671315653,0.10382396923734245,2019-07-03 20:39:42.204602
0.032593768120365005,-0.9866634113589893,0.1032746360667745,2019-07-03 20:39:42.407638
0.035462508011108736,-0.9851374858851893,0.10394604327524644,2019-07-03 20:39:42.610543
0.034485915707876826,-0.9850764488662374,0.10260322885830256,2019-07-03 20:39:42.813424
0.06659138767662587,-0.9906918546098209,0.039429914242988376,2019-07-03 20:39:43.016395
0.05359050263985107,-0.9848323007904294,0.09137241737113559,2019-07-03 20:39:43.219289
0.11755729850154119,-0.9845271156956694,0.097842341380047,2019-07-03 20:39:43.422212
-0.03173924985503708,-1.0016174810022278,0.05029450361644337,2019-07-03 20:39:43.625115
0.08233893856624043,-0.9880672627948851,0.024719992675557727,2019-07-03 20:39:43.828275
0.032532731101413005,-0.9864803003021333,0.10907315286721396,2019-07-03 20:39:44.031362
0.03436384166997284,-0.9859309671315653,0.10339671010467849,2019-07-03 20:39:44.234302
0.03637806329538865,-0.9841608935819575,0.10559404278695028,2019-07-03 20:39:44.437184
0.034485915707876826,-0.9855647450178533,0.10492263557847835,2019-07-03 20:39:44.640088
0.03381450849940489,-0.9856257820368053,0.11114841151158178,2019-07-03 20:39:44.842990
0.035157322916348765,-0.9861751152073732,0.10516678365428632,2019-07-03 20:39:45.045870
0.03405865657521287,-0.9860530411694692,0.10425122837000642,2019-07-03 20:39:45.249052
0.03295999023407697,-0.9858088930936613,0.10553300576799829,2019-07-03 20:39:45.452036
0.03601184118167669,-0.9871517075106052,0.10223700674459059,2019-07-03 20:39:45.654967
0.03173924985503708,-0.9864803003021333,0.10461745048371837,2019-07-03 20:39:45.857891
0.03460798974578082,-0.9847102267525254,0.10510574663533433,2019-07-03 20:39:46.060769
0.034546952726828825,-0.9858088930936613,0.10473952452162237,2019-07-03 20:39:46.263734
0.03332621234778894,-0.9861140781884212,0.10522782067323833,2019-07-03 20:39:46.466739
0.032227546006653035,-0.9853816339609973,0.10376293221839046,2019-07-03 20:39:46.669887
0.03344828638569292,-0.9855647450178533,0.1043733024079104,2019-07-03 20:39:46.872909
0.12970366527298807,-1.0156559953611866,0.11645863216040529,2019-07-03 20:39:47.075861
-0.27686391796624654,-0.9400311288796656,0.07690664387951293,2019-07-03 20:39:47.278864
0.05249183629871517,-1.010589922788171,-0.1446577349162267,2019-07-03 20:39:47.481759
0.03399761955626087,-0.9846491897335734,0.10620441297647024,2019-07-03 20:39:47.684649
0.031617175817133095,-0.9842219306009095,0.10394604327524644,2019-07-03 20:39:47.887724
0.03308206427198096,-0.9861140781884212,0.10431226538895841,2019-07-03 20:39:48.090712
0.03234962004455703,-0.9842829676198614,0.10296945097201453,2019-07-03 20:39:48.293831
0.032898953215124975,-0.9851985229041413,0.10394604327524644,2019-07-03 20:39:48.497300
0.030274361400189215,-0.9859309671315653,0.1021149327066866,2019-07-03 20:39:48.700238
0.03173924985503708,-0.9844660786767174,0.10254219183935057,2019-07-03 20:39:48.903146
0.03241065706350902,-0.9883724478896451,0.10400708029419843,2019-07-03 20:39:49.106221
0.03173924985503708,-0.9863582262642293,0.10156559953611866,2019-07-03 20:39:49.309169
0.03228858302560503,-0.9844050416577654,0.1031525620288705,2019-07-03 20:39:49.512072
0.03314310129093295,-0.9863582262642293,0.10278633991515855,2019-07-03 20:39:49.715184
0.03076265755180517,-0.9857478560747093,0.10290841395306254,2019-07-03 20:39:49.918162
0.02728354747154149,-0.9866023743400373,0.1031525620288705,2019-07-03 20:39:50.121093
0.03131199072237312,-0.9862971892452772,0.10242011780144658,2019-07-03 20:39:50.323984
0.030274361400189215,-0.9854426709799493,0.10412915433210242,2019-07-03 20:39:50.526932
0.03228858302560503,-0.9852595599230933,0.10205389568773461,2019-07-03 20:39:50.729828
0.031250953703421125,-0.9859920041505172,0.1021149327066866,2019-07-03 20:39:50.932706
0.030274361400189215,-0.9862361522263252,0.1031525620288705,2019-07-03 20:39:51.135573
0.032654805139317,-0.9861751152073732,0.10138248847926268,2019-07-03 20:39:51.338785
0.042603839228492084,-0.9920957060457167,0.11499374370555743,2019-07-03 20:39:51.541754
-0.10614337595751823,-0.9968565935239723,0.2163762321848201,2019-07-03 20:39:51.744668
0.12866603595080417,-0.8081301309244057,0.07745597705008088,2019-07-03 20:39:51.947563
0.08026367992187261,-0.9989928891872921,-0.020142216254158147,2019-07-03 20:39:52.150490
0.11462752159184546,-0.6424146244697408,0.023133030182805873,2019-07-03 20:39:52.353388
0.017029328287606435,-0.9883114108706931,0.09576708273567919,2019-07-03 20:39:52.556484
0.02966399121066927,-0.9870296334727012,0.10455641346476638,2019-07-03 20:39:52.759624
0.02948088015381329,-0.9869075594347972,0.10412915433210242,2019-07-03 20:39:52.962700
0.02966399121066927,-0.9864803003021333,0.10382396923734245,2019-07-03 20:39:53.165688
0.025269325846125675,-0.9869685964537492,0.10284737693411054,2019-07-03 20:39:53.368599
0.02630695516830958,-0.9855647450178533,0.10339671010467849,2019-07-03 20:39:53.571472
0.02557451094088565,-0.9862361522263252,0.10357982116153447,2019-07-03 20:39:53.774362
0.028626361888485368,-0.9861751152073732,0.10339671010467849,2019-07-03 20:39:53.977293
0.027039399395733514,-0.9855647450178533,0.1044343394268624,2019-07-03 20:39:54.180432
0.027954954680013428,-0.9853205969420453,0.10492263557847835,2019-07-03 20:39:54.383509
0.028626361888485368,-0.9853816339609973,0.10577715384380627,2019-07-03 20:39:54.586589
0.029053621021149327,-0.9701834162419507,0.09875789666432691,2019-07-03 20:39:54.789526
0.02740562150944548,-0.9857478560747093,0.10559404278695028,2019-07-03 20:39:54.992469
0.028565324869533372,-0.9855647450178533,0.10370189519943845,2019-07-03 20:39:55.195335
0.027039399395733514,-0.9857478560747093,0.1044343394268624,2019-07-03 20:39:55.398203
0.02966399121066927,-0.9856868190557573,0.10095522934659872,2019-07-03 20:39:55.601098
0.028077028717917417,-0.9866634113589893,0.10510574663533433,2019-07-03 20:39:55.804202
0.02838221381267739,-0.9857478560747093,0.10345774712363048,2019-07-03 20:39:56.007194
0.02740562150944548,-0.9839777825251015,0.10260322885830256,2019-07-03 20:39:56.210145
0.030030213324381237,-0.9860530411694692,0.10303048799096652,2019-07-03 20:39:56.413085
0.02728354747154149,-0.9856257820368053,0.10242011780144658,2019-07-03 20:39:56.615968
0.02880947294534135,-0.9867854853968933,0.10376293221839046,2019-07-03 20:39:56.818964
0.02850428785058138,-0.9861140781884212,0.10394604327524644,2019-07-03 20:39:57.021844
0.0293588061159093,-0.9858699301126133,0.10394604327524644,2019-07-03 20:39:57.224992
0.029114658040101323,-0.9855647450178533,0.10205389568773461,2019-07-03 20:39:57.428002
0.029602954191717278,-0.9837336344492935,0.10388500625629445,2019-07-03 20:39:57.630899
0.026917325357829525,-0.9852595599230933,0.1054719687490463,2019-07-03 20:39:57.833798
0.03186132389294107,-0.9853816339609973,0.10498367259743034,2019-07-03 20:39:58.036798
0.028443250831629383,-0.9865413373210853,0.1022980437635426,2019-07-03 20:39:58.239679
0.029602954191717278,-0.9873958555864132,0.10461745048371837,2019-07-03 20:39:58.442555
0.030213324381237222,-0.9858699301126133,0.10388500625629445,2019-07-03 20:39:58.645449
0.028443250831629383,-0.9854426709799493,0.10144352549821467,2019-07-03 20:39:58.848608
0.029541917172765282,-0.9862361522263252,0.10345774712363048,2019-07-03 20:39:59.051704
0.030152287362285226,-0.9868465224158453,0.10388500625629445,2019-07-03 20:39:59.254643
0.027100436414685507,-0.9866023743400373,0.10242011780144658,2019-07-03 20:39:59.457511
0.02948088015381329,-0.9868465224158453,0.10266426587725455,2019-07-03 20:39:59.660415
0.026367992187261574,-0.9859920041505172,0.10357982116153447,2019-07-03 20:39:59.863296
0.027954954680013428,-0.9847712637714774,0.10205389568773461,2019-07-03 20:40:00.066270
0.02771080660420545,-0.9859309671315653,0.10412915433210242,2019-07-03 20:40:00.269433
0.030945768608661155,-0.9866023743400373,0.10431226538895841,2019-07-03 20:40:00.472397
0.02771080660420545,-0.9868465224158453,0.1032746360667745,2019-07-03 20:40:00.675296
0.027161473433637503,-0.9862971892452772,0.1044343394268624,2019-07-03 20:40:00.878205
0.028199102755821406,-0.9866023743400373,0.1021149327066866,2019-07-03 20:40:01.081430
0.02880947294534135,-0.9850764488662374,0.10199285866878262,2019-07-03 20:40:01.284483
0.028626361888485368,-0.9853816339609973,0.10266426587725455,2019-07-03 20:40:01.487447
0.027039399395733514,-0.9844050416577654,0.10382396923734245,2019-07-03 20:40:01.690570
0.027649769585253458,-0.9859309671315653,0.10400708029419843,2019-07-03 20:40:01.893574
0.029053621021149327,-0.9852595599230933,0.10406811731315042,2019-07-03 20:40:02.096596
0.028077028717917417,-0.9867244483779413,0.10339671010467849,2019-07-03 20:40:02.299549
0.028992584002197334,-0.9864803003021333,0.10242011780144658,2019-07-03 20:40:02.502425
0.02642902920621357,-0.9865413373210853,0.1033356730857265,2019-07-03 20:40:02.705298
0.027649769585253458,-0.9859309671315653,0.10272530289620654,2019-07-03 20:40:02.908175
0.028321176793725394,-0.9842829676198614,0.10510574663533433,2019-07-03 20:40:03.111277
0.028626361888485368,-0.9853205969420453,0.10394604327524644,2019-07-03 20:40:03.314473
0.029725028229621267,-0.9859920041505172,0.10492263557847835,2019-07-03 20:40:03.517519
0.02880947294534135,-0.9847102267525254,0.10260322885830256,2019-07-03 20:40:03.720595
0.028565324869533372,-0.9851985229041413,0.10412915433210242,2019-07-03 20:40:03.923699
0.02838221381267739,-0.9851985229041413,0.10242011780144658,2019-07-03 20:40:04.126922
0.030091250343333233,-0.9849543748283334,0.10162663655507065,2019-07-03 20:40:04.330047
0.027344584490493484,-0.9851985229041413,0.10400708029419843,2019-07-03 20:40:04.533060
0.02893154698324534,-0.9858088930936613,0.10364085818048646,2019-07-03 20:40:04.736271
0.02893154698324534,-0.9851985229041413,0.10284737693411054,2019-07-03 20:40:04.939248
0.029847102267525256,-0.9853205969420453,0.10455641346476638,2019-07-03 20:40:05.142214
0.028992584002197334,-0.9856868190557573,0.10278633991515855,2019-07-03 20:40:05.345312
0.02850428785058138,-0.9862971892452772,0.1021149327066866,2019-07-03 20:40:05.548346
0.028626361888485368,-0.9850154118472854,0.1043733024079104,2019-07-03 20:40:05.751305
0.030091250343333233,-0.9855037079989013,0.10040589617603077,2019-07-03 20:40:05.954330
0.02990813928647725,-0.9846491897335734,0.10284737693411054,2019-07-03 20:40:06.157294
0.028992584002197334,-0.9856257820368053,0.1065095980712302,2019-07-03 20:40:06.360437
0.029236732078005312,-0.9858088930936613,0.10126041444135868,2019-07-03 20:40:06.563485
0.028077028717917417,-0.9852595599230933,0.10248115482039857,2019-07-03 20:40:06.766503
0.029419843134861293,-0.9863582262642293,0.10602130191961424,2019-07-03 20:40:06.969456
0.028015991698965424,-0.9866023743400373,0.10400708029419843,2019-07-03 20:40:07.172380
0.027893917661061435,-0.9854426709799493,0.10376293221839046,2019-07-03 20:40:07.375658
0.029114658040101323,-0.9862361522263252,0.10596026490066225,2019-07-03 20:40:07.578613
0.027161473433637503,-0.9856868190557573,0.1032746360667745,2019-07-03 20:40:07.781723
0.028199102755821406,-0.9861751152073732,0.1022980437635426,2019-07-03 20:40:07.984701
0.027893917661061435,-0.9863582262642293,0.10278633991515855,2019-07-03 20:40:08.187609
0.02740562150944548,-0.9856868190557573,0.10345774712363048,2019-07-03 20:40:08.390520
0.02893154698324534,-0.9840388195440535,0.10339671010467849,2019-07-03 20:40:08.593395
0.02966399121066927,-0.9865413373210853,0.10296945097201453,2019-07-03 20:40:08.796367
0.028992584002197334,-0.9839167455061495,0.10376293221839046,2019-07-03 20:40:08.999309
0.027649769585253458,-0.9869685964537492,0.10162663655507065,2019-07-03 20:40:09.202477
0.027222510452589496,-0.9867854853968933,0.10400708029419843,2019-07-03 20:40:09.405505
0.030152287362285226,-0.9861140781884212,0.10565507980590227,2019-07-03 20:40:09.608493
0.028015991698965424,-0.9864803003021333,0.10419019135105441,2019-07-03 20:40:09.811383
0.030091250343333233,-0.9858088930936613,0.10382396923734245,2019-07-03 20:40:10.014252
0.02838221381267739,-0.9874568926053652,0.10278633991515855,2019-07-03 20:40:10.217111
0.028748435926389357,-0.9848933378093814,0.1010773033845027,2019-07-03 20:40:10.420001
0.027771843623157447,-0.9878231147190771,0.10382396923734245,2019-07-03 20:40:10.622919
0.027344584490493484,-0.9849543748283334,0.10370189519943845,2019-07-03 20:40:10.826162
0.028992584002197334,-0.9868465224158453,0.10486159855952636,2019-07-03 20:40:11.029188
0.0293588061159093,-0.9862971892452772,0.10266426587725455,2019-07-03 20:40:11.232147
0.028077028717917417,-0.9844050416577654,0.10455641346476638,2019-07-03 20:40:11.435071
0.028992584002197334,-0.9851985229041413,0.10235908078249459,2019-07-03 20:40:11.637974
0.026490066225165563,-0.9869075594347972,0.10052797021393475,2019-07-03 20:40:11.840882
0.029541917172765282,-0.9860530411694692,0.10528885769219032,2019-07-03 20:40:12.043781
0.027954954680013428,-0.9860530411694692,0.10711996826075014,2019-07-03 20:40:12.246993
0.028992584002197334,-0.9869685964537492,0.10412915433210242,2019-07-03 20:40:12.449976
0.029175695059053316,-0.9854426709799493,0.10400708029419843,2019-07-03 20:40:12.652884
0.027954954680013428,-0.9856868190557573,0.10504470961638233,2019-07-03 20:40:12.855818
